Date,Year,Quarter,UK Region,LAD Code,Local Authority,Resettlement Scheme,Persons
2022-06-30,2022,2,North West,E07000026,Allerdale,ARAP,4
2022-06-30,2022,2,North West,E06000008,Blackburn with Darwen,ARAP,4
2022-06-30,2022,2,North West,E06000009,Blackpool,ARAP,1
2022-06-30,2022,2,North West,E08000001,Bolton,ARAP,10
2022-06-30,2022,2,North West,E07000028,Carlisle,ARAP,5
2022-06-30,2022,2,North West,E06000049,Cheshire East,ARAP,6
2022-06-30,2022,2,North West,E06000006,Halton,UK Resettlement Scheme,10
2022-06-30,2022,2,North West,E07000120,Hyndburn,ARAP,3
2022-06-30,2022,2,North West,E07000121,Lancaster,ARAP,4
2022-06-30,2022,2,North West,E08000003,Manchester,ACRS Pathway 1,1
2022-06-30,2022,2,North West,E08000003,Manchester,ARAP,17
2022-06-30,2022,2,North West,E07000122,Pendle,ARAP,3
2022-06-30,2022,2,North West,E08000006,Salford,ARAP,2
2022-06-30,2022,2,North West,E08000009,Trafford,Community Sponsorship Scheme,5
2022-06-30,2022,2,North West,E08000015,Wirral,ARAP,1
2022-06-30,2022,2,North West,E08000015,Wirral,UK Resettlement Scheme,2
2022-06-30,2022,2,North West,E07000128,Wyre,ARAP,10
2022-06-30,2022,2,Northern Ireland,N09000003,Belfast,UK Resettlement Scheme,1
2022-06-30,2022,2,Scotland,S12000035,Argyll and Bute,UK Resettlement Scheme,9
2022-06-30,2022,2,Scotland,S12000036,City of Edinburgh,ACRS Pathway 1,7
2022-06-30,2022,2,Scotland,S12000036,City of Edinburgh,ARAP,44
2022-06-30,2022,2,Scotland,S12000036,City of Edinburgh,Community Sponsorship Scheme,5
2022-06-30,2022,2,Scotland,S12000036,City of Edinburgh,UK Resettlement Scheme,2
2022-06-30,2022,2,Scotland,S12000047,Fife,ARAP,17
2022-06-30,2022,2,Scotland,S12000049,Glasgow City,ARAP,10
2022-06-30,2022,2,Scotland,S12000017,Highland,ARAP,2
2022-06-30,2022,2,Scotland,S12000018,Inverclyde,UK Resettlement Scheme,5
2022-06-30,2022,2,Scotland,S12000048,Perth and Kinross,ARAP,4
2022-06-30,2022,2,Scotland,S12000028,South Ayrshire,ARAP,3
2022-06-30,2022,2,Scotland,S12000039,West Dunbartonshire,ARAP,2
2022-06-30,2022,2,Scotland,S12000039,West Dunbartonshire,UK Resettlement Scheme,1
2022-06-30,2022,2,Scotland,S12000040,West Lothian,ARAP,5
2022-06-30,2022,2,South East,E07000224,Arun,ARAP,1
2022-06-30,2022,2,South East,E07000105,Ashford,ARAP,27
2022-06-30,2022,2,South East,E07000084,Basingstoke and Deane,ARAP,12
2022-06-30,2022,2,South East,E06000043,Brighton and Hove,ARAP,2
2022-06-30,2022,2,South East,E06000043,Brighton and Hove,UK Resettlement Scheme,5
2022-06-30,2022,2,South East,E06000060,Buckinghamshire,ACRS Pathway 1,3
2022-06-30,2022,2,South East,E07000106,Canterbury,ACRS Pathway 1,1
2022-06-30,2022,2,South East,E07000106,Canterbury,ARAP,11
2022-06-30,2022,2,South East,E07000226,Crawley,ACRS Pathway 1,4
2022-06-30,2022,2,South East,E07000226,Crawley,ARAP,43
2022-06-30,2022,2,South East,E07000108,Dover,ARAP,2
2022-06-30,2022,2,South East,E07000086,Eastleigh,ARAP,14
2022-06-30,2022,2,South East,E07000087,Fareham,ARAP,1
2022-06-30,2022,2,South East,E07000227,Horsham,ARAP,2
2022-06-30,2022,2,South East,E06000046,Isle of Wight,UK Resettlement Scheme,3
2022-06-30,2022,2,South East,E06000042,Milton Keynes,ARAP,5
2022-06-30,2022,2,South East,E07000178,Oxford,ARAP,5
2022-06-30,2022,2,South East,E07000178,Oxford,UK Resettlement Scheme,2
2022-06-30,2022,2,South East,E06000044,Portsmouth,ARAP,10
2022-06-30,2022,2,South East,E06000044,Portsmouth,Community Sponsorship Scheme,4
2022-06-30,2022,2,South East,E07000064,Rother,UK Resettlement Scheme,10
2022-06-30,2022,2,South East,E07000212,Runnymede,UK Resettlement Scheme,8
2022-06-30,2022,2,South East,E06000039,Slough,ACRS Pathway 1,4
2022-06-30,2022,2,South East,E07000179,South Oxfordshire,UK Resettlement Scheme,3
2022-06-30,2022,2,South East,E06000045,Southampton,ARAP,1
2022-06-30,2022,2,South East,E07000213,Spelthorne,ARAP,10
2022-06-30,2022,2,South East,E07000065,Wealden,ACRS Pathway 1,2
2022-06-30,2022,2,South East,E07000065,Wealden,ARAP,3
2022-06-30,2022,2,South East,E06000037,West Berkshire,ACRS Pathway 1,1
2022-06-30,2022,2,South East,E07000181,West Oxfordshire,ARAP,5
2022-06-30,2022,2,South East,E06000041,Wokingham,ARAP,7
2022-06-30,2022,2,South West,E06000022,Bath and North East Somerset,Community Sponsorship Scheme,4
2022-06-30,2022,2,South West,E06000028,Bournemouth,ARAP,1
2022-06-30,2022,2,South West,E06000058,"Bournemouth, Christchurch and Poole",ARAP,6
2022-06-30,2022,2,South West,E06000023,"Bristol, City Of",ACRS Pathway 1,3
2022-06-30,2022,2,South West,E06000023,"Bristol, City Of",ARAP,8
2022-06-30,2022,2,South West,E06000023,"Bristol, City of",UK Resettlement Scheme,10
2022-06-30,2022,2,South West,E07000078,Cheltenham,UK Resettlement Scheme,5
2022-06-30,2022,2,South West,E06000052,Cornwall,Community Sponsorship Scheme,7
2022-06-30,2022,2,South West,E06000059,Dorset,ARAP,4
2022-06-30,2022,2,South West,E06000059,Dorset,Community Sponsorship Scheme,10
2022-06-30,2022,2,South West,E07000040,East Devon,ARAP,1
2022-06-30,2022,2,South West,E07000040,East Devon,Community Sponsorship Scheme,5
2022-06-30,2022,2,South West,E07000041,Exeter,ARAP,2
2022-06-30,2022,2,South West,E06000024,North Somerset,ARAP,1
2022-06-30,2022,2,South West,E07000246,Somerset West and Taunton,ARAP,5
2022-06-30,2022,2,South West,E07000083,Tewkesbury,ARAP,4
2022-06-30,2022,2,South West,E07000046,Torridge,Community Sponsorship Scheme,5
2022-06-30,2022,2,South West,E06000054,Wiltshire,ARAP,4
2022-06-30,2022,2,Unknown,Unknown,Unknown,ACRS Pathway 1,28
2022-06-30,2022,2,Unknown,Unknown,Unknown,ARAP,96
2022-06-30,2022,2,Wales,W06000019,Blaenau Gwent,ARAP,4
2022-06-30,2022,2,Wales,W06000018,Caerphilly,ARAP,5
2022-06-30,2022,2,Wales,W06000015,Cardiff,ARAP,9
2022-06-30,2022,2,Wales,W06000012,Neath Port Talbot,ARAP,10
2022-06-30,2022,2,Wales,W06000023,Powys,ARAP,4
2022-06-30,2022,2,Wales,W06000014,Vale of Glamorgan,ARAP,5
2022-06-30,2022,2,West Midlands,E08000025,Birmingham,ACRS Pathway 1,6
2022-06-30,2022,2,West Midlands,E08000025,Birmingham,ARAP,21
2022-06-30,2022,2,West Midlands,E08000025,Birmingham,UK Resettlement Scheme,10
2022-06-30,2022,2,West Midlands,E08000026,Coventry,ARAP,1
2022-06-30,2022,2,West Midlands,E08000026,Coventry,UK Resettlement Scheme,20
2022-06-30,2022,2,West Midlands,E08000028,Sandwell,ARAP,1
2022-06-30,2022,2,West Midlands,E08000029,Solihull,ACRS Pathway 1,1
2022-06-30,2022,2,West Midlands,E07000221,Stratford-on-Avon,ARAP,7
2022-06-30,2022,2,West Midlands,E07000221,Stratford-on-Avon,UK Resettlement Scheme,2
2022-06-30,2022,2,West Midlands,E07000222,Warwick,ARAP,9
2022-06-30,2022,2,West Midlands,E07000222,Warwick,Community Sponsorship Scheme,5
2022-06-30,2022,2,West Midlands,E08000031,Wolverhampton,ARAP,6
2022-06-30,2022,2,West Midlands,E07000237,Worcester,ACRS Pathway 1,11
2022-06-30,2022,2,Yorkshire and The Humber,E08000016,Barnsley,ARAP,3
2022-06-30,2022,2,Yorkshire and The Humber,E08000032,Bradford,ARAP,20
2022-06-30,2022,2,Yorkshire and The Humber,E08000032,Bradford,UK Resettlement Scheme,21
2022-06-30,2022,2,Yorkshire and The Humber,E08000033,Calderdale,ARAP,1
2022-06-30,2022,2,Yorkshire and The Humber,E08000017,Doncaster,ARAP,6
2022-06-30,2022,2,Yorkshire and The Humber,E06000065,E07000165,Harrogate,15
2022-06-30,2022,2,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,UK Resettlement Scheme,6
2022-06-30,2022,2,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City Of",ARAP,5
2022-06-30,2022,2,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",UK Resettlement Scheme,5
2022-06-30,2022,2,Yorkshire and The Humber,E08000034,Kirklees,ARAP,8
2022-06-30,2022,2,Yorkshire and The Humber,E08000035,Leeds,ACRS Pathway 1,10
2022-06-30,2022,2,Yorkshire and The Humber,E08000035,Leeds,ARAP,126
2022-06-30,2022,2,Yorkshire and The Humber,E06000013,North Lincolnshire,UK Resettlement Scheme,5
2022-06-30,2022,2,Yorkshire and The Humber,E06000065,North Yorkshire,ARAP,6
2022-06-30,2022,2,Yorkshire and The Humber,E08000019,Sheffield,ARAP,2
2022-06-30,2022,2,Yorkshire and The Humber,E08000019,Sheffield,Community Sponsorship Scheme,9
2022-06-30,2022,2,Yorkshire and The Humber,E08000019,Sheffield,UK Resettlement Scheme,6
2022-06-30,2022,2,Yorkshire and The Humber,E08000036,Wakefield,ARAP,5
2022-06-30,2022,2,Yorkshire and The Humber,E06000014,York,ARAP,5
2022-09-30,2022,3,East Midlands,E07000170,Ashfield,ARAP,6
2022-09-30,2022,3,East Midlands,E07000171,Bassetlaw,ARAP,6
2022-09-30,2022,3,East Midlands,E07000129,Blaby,ARAP,9
2022-09-30,2022,3,East Midlands,E06000015,Derby,ARAP,1
2022-09-30,2022,3,East Midlands,E06000015,Derby,Community Sponsorship Scheme,3
2022-09-30,2022,3,East Midlands,E07000137,East Lindsey,Community Sponsorship Scheme,5
2022-09-30,2022,3,East Midlands,E06000061,North Northamptonshire,ACRS Pathway 1,1
2022-09-30,2022,3,East Midlands,E06000061,North Northamptonshire,ARAP,1
2022-09-30,2022,3,East Midlands,E07000154,Northampton,ACRS Pathway 1,3
2022-09-30,2022,3,East Midlands,E07000154,Northampton,ARAP,3
2022-09-30,2022,3,East Midlands,E06000018,Nottingham,ARAP,4
2022-09-30,2022,3,East Midlands,E06000018,Nottingham,UK Resettlement Scheme,3
2022-09-30,2022,3,East Midlands,E07000141,South Kesteven,ARAP,31
2022-09-30,2022,3,East Midlands,E06000062,West Northamptonshire,ARAP,8
2022-09-30,2022,3,East of England,E06000055,Bedford,ARAP,1
2022-09-30,2022,3,East of England,E07000070,Chelmsford,ARAP,1
2022-09-30,2022,3,East of England,E07000071,Colchester,ARAP,26
2022-09-30,2022,3,East of England,E07000096,Dacorum,ARAP,5
2022-09-30,2022,3,East of England,E07000073,Harlow,ARAP,6
2022-09-30,2022,3,East of England,E07000202,Ipswich,ARAP,4
2022-09-30,2022,3,East of England,E07000203,Mid Suffolk,Community Sponsorship Scheme,6
2022-09-30,2022,3,East of England,E06000031,Peterborough,ACRS Pathway 1,1
2022-09-30,2022,3,East of England,E06000031,Peterborough,ARAP,1
2022-09-30,2022,3,East of England,E06000031,Peterborough,UK Resettlement Scheme,3
2022-09-30,2022,3,East of England,E06000033,Southend-on-Sea,ACRS Pathway 1,2
2022-09-30,2022,3,East of England,E07000103,Watford,ARAP,2
2022-09-30,2022,3,East of England,E07000245,West Suffolk,ARAP,1
2022-09-30,2022,3,London,E09000007,Camden,ACRS Pathway 1,1
2022-09-30,2022,3,London,E09000001,City of London,ACRS Pathway 1,4
2022-09-30,2022,3,London,E09000010,Enfield,ARAP,7
2022-09-30,2022,3,London,E09000018,Hounslow,ARAP,3
2022-09-30,2022,3,London,E09000019,Islington,ARAP,7
2022-09-30,2022,3,London,E09000021,Kingston upon Thames,Mandate Scheme,2
2022-09-30,2022,3,London,E09000022,Lambeth,ARAP,1
2022-09-30,2022,3,London,E09000023,Lewisham,ARAP,9
2022-09-30,2022,3,London,E09000023,Lewisham,UK Resettlement Scheme,20
2022-09-30,2022,3,London,E09000032,Wandsworth,ARAP,1
2022-09-30,2022,3,North East,E06000047,County Durham,ARAP,10
2022-09-30,2022,3,North East,E08000037,Gateshead,ARAP,1
2022-09-30,2022,3,North East,E06000001,Hartlepool,ARAP,2
2022-09-30,2022,3,North East,E06000002,Middlesbrough,ARAP,5
2022-09-30,2022,3,North East,E08000021,Newcastle upon Tyne,ARAP,9
2022-09-30,2022,3,North East,E06000003,Redcar and Cleveland,ARAP,11
2022-09-30,2022,3,North East,E08000024,Sunderland,ARAP,5
2022-09-30,2022,3,North West,E06000009,Blackpool,ARAP,7
2022-09-30,2022,3,North West,E08000001,Bolton,ARAP,15
2022-09-30,2022,3,North West,E07000117,Burnley,UK Resettlement Scheme,7
2022-09-30,2022,3,North West,E08000002,Bury,ARAP,1
2022-09-30,2022,3,North West,E07000028,Carlisle,ARAP,4
2022-09-30,2022,3,North West,E06000049,Cheshire East,ACRS Pathway 1,1
2022-09-30,2022,3,North West,E06000049,Cheshire East,ARAP,22
2022-09-30,2022,3,North West,E06000050,Cheshire West and Chester,ARAP,81
2022-09-30,2022,3,North West,E07000118,Chorley,ARAP,5
2022-09-30,2022,3,North West,E06000063,Cumberland,ARAP,1
2022-09-30,2022,3,North West,E06000063,Cumberland,Community Sponsorship Scheme,4
2022-09-30,2022,3,North West,E06000006,Halton,ARAP,5
2022-09-30,2022,3,North West,E06000006,Halton,UK Resettlement Scheme,5
2022-09-30,2022,3,North West,E07000121,Lancaster,Community Sponsorship Scheme,3
2022-09-30,2022,3,North West,E07000121,Lancaster,UK Resettlement Scheme,3
2022-09-30,2022,3,North West,E08000012,Liverpool,ARAP,30
2022-09-30,2022,3,North West,E08000003,Manchester,ARAP,62
2022-09-30,2022,3,North West,E08000004,Oldham,ARAP,1
2022-09-30,2022,3,North West,E07000122,Pendle,ARAP,8
2022-09-30,2022,3,North West,E07000123,Preston,ARAP,1
2022-09-30,2022,3,North West,E07000123,Preston,UK Resettlement Scheme,4
2022-09-30,2022,3,North West,E08000006,Salford,ARAP,16
2022-09-30,2022,3,North West,E08000014,Sefton,ARAP,8
2022-09-30,2022,3,North West,E08000007,Stockport,ARAP,61
2022-09-30,2022,3,North West,E08000007,Stockport,Community Sponsorship Scheme,9
2022-09-30,2022,3,North West,E07000127,West Lancashire,ARAP,5
2022-09-30,2022,3,North West,E06000064,Westmorland and Furness,ARAP,1
2022-09-30,2022,3,North West,E08000010,Wigan,ARAP,4
2022-09-30,2022,3,North West,E07000128,Wyre,UK Resettlement Scheme,7
2022-09-30,2022,3,Northern Ireland,N09000001,Antrim and Newtownabbey,ARAP,7
2022-09-30,2022,3,Northern Ireland,N09000006,Fermanagh and Omagh,ARAP,4
2022-09-30,2022,3,Northern Ireland,N09000007,Lisburn and Castlereagh,ARAP,4
2022-09-30,2022,3,Northern Ireland,N09000009,Mid Ulster,ARAP,2
2022-09-30,2022,3,Scotland,S12000033,Aberdeen City,ARAP,7
2022-09-30,2022,3,Scotland,S12000034,Aberdeenshire,UK Resettlement Scheme,4
2022-09-30,2022,3,Scotland,S12000035,Argyll and Bute,ARAP,1
2022-09-30,2022,3,Scotland,S12000036,City of Edinburgh,ARAP,33
2022-09-30,2022,3,Scotland,S12000036,City of Edinburgh,Community Sponsorship Scheme,5
2022-09-30,2022,3,Scotland,S12000008,East Ayrshire,ARAP,5
2022-09-30,2022,3,Scotland,S12000045,East Dunbartonshire,Community Sponsorship Scheme,3
2022-09-30,2022,3,Scotland,S12000047,Fife,ARAP,11
2022-09-30,2022,3,Scotland,S12000049,Glasgow City,ARAP,3
2022-09-30,2022,3,Scotland,S12000017,Highland,ARAP,1
2022-09-30,2022,3,Scotland,S12000020,Moray,ARAP,11
2022-09-30,2022,3,Scotland,S12000013,Na h-Eileanan Siar,Community Sponsorship Scheme,4
2022-09-30,2022,3,Scotland,S12000040,West Lothian,ARAP,12
2022-09-30,2022,3,South East,E07000224,Arun,ARAP,1
2022-09-30,2022,3,South East,E07000084,Basingstoke and Deane,ARAP,9
2022-09-30,2022,3,South East,E06000060,Buckinghamshire,ARAP,16
2022-09-30,2022,3,South East,E07000106,Canterbury,ARAP,71
2022-09-30,2022,3,South East,E07000177,Cherwell,ARAP,4
2022-09-30,2022,3,South East,E07000177,Cherwell,UK Resettlement Scheme,3
2022-09-30,2022,3,South East,E07000226,Crawley,ARAP,41
2022-09-30,2022,3,South East,E07000108,Dover,ARAP,4
2022-09-30,2022,3,South East,E07000062,Hastings,ACRS Pathway 2,4
2022-09-30,2022,3,South East,E07000062,Hastings,ARAP,4
2022-09-30,2022,3,South East,E07000110,Maidstone,ARAP,3
2022-09-30,2022,3,South East,E07000228,Mid Sussex,Community Sponsorship Scheme,5
2022-09-30,2022,3,South East,E06000042,Milton Keynes,ARAP,5
2022-09-30,2022,3,South East,E07000178,Oxford,ARAP,11
2022-09-30,2022,3,South East,E07000178,Oxford,UK Resettlement Scheme,5
2022-09-30,2022,3,South East,E06000044,Portsmouth,ARAP,35
2022-09-30,2022,3,South East,E06000038,Reading,ARAP,1
2022-09-30,2022,3,South East,E07000179,South Oxfordshire,ARAP,11
2022-09-30,2022,3,South East,E07000179,South Oxfordshire,UK Resettlement Scheme,3
2022-09-30,2022,3,South East,E06000045,Southampton,ARAP,11
2022-09-30,2022,3,South East,E07000215,Tandridge,ARAP,5
2022-09-30,2022,3,South East,E07000180,Vale of White Horse,ACRS Pathway 1,5
2022-09-30,2022,3,South East,E07000180,Vale of White Horse,ARAP,55
2022-09-30,2022,3,South East,E06000037,West Berkshire,ARAP,21
2022-09-30,2022,3,South West,E06000028,Bournemouth,ARAP,3
2022-09-30,2022,3,South West,E06000058,"Bournemouth, Christchurch and Poole",ARAP,21
2022-09-30,2022,3,South West,E06000023,"Bristol, City Of",ACRS Pathway 1,1
2022-09-30,2022,3,South West,E06000023,"Bristol, City Of",ARAP,128
2022-09-30,2022,3,South West,E06000023,"Bristol, City of",UK Resettlement Scheme,6
2022-09-30,2022,3,South West,E07000040,East Devon,ARAP,7
2022-09-30,2022,3,South West,E07000041,Exeter,ARAP,7
2022-09-30,2022,3,South West,E07000042,Mid Devon,ARAP,4
2022-09-30,2022,3,South West,E07000043,North Devon,Community Sponsorship Scheme,5
2022-09-30,2022,3,South West,E06000024,North Somerset,ARAP,1
2022-09-30,2022,3,South West,E06000026,Plymouth,ARAP,6
2022-09-30,2022,3,South West,E06000025,South Gloucestershire,ARAP,5
2022-09-30,2022,3,South West,E07000044,South Hams,Community Sponsorship Scheme,3
2022-09-30,2022,3,South West,E07000082,Stroud,ARAP,4
2022-09-30,2022,3,South West,E06000030,Swindon,ACRS Pathway 1,1
2022-09-30,2022,3,South West,E06000030,Swindon,ARAP,18
2022-09-30,2022,3,South West,E06000054,Wiltshire,ACRS Pathway 1,2
2022-09-30,2022,3,South West,E06000054,Wiltshire,ARAP,8
2022-09-30,2022,3,South West,E06000054,Wiltshire,UK Resettlement Scheme,3
2022-09-30,2022,3,Unknown,Unknown,Unknown,ACRS Pathway 1,15
2022-09-30,2022,3,Unknown,Unknown,Unknown,ARAP,139
2022-09-30,2022,3,Wales,W06000013,Bridgend,ARAP,1
2022-09-30,2022,3,Wales,W06000015,Cardiff,ARAP,7
2022-09-30,2022,3,Wales,W06000005,Flintshire,ARAP,2
2022-09-30,2022,3,Wales,W06000001,Isle of Anglesey,UK Resettlement Scheme,2
2022-09-30,2022,3,Wales,W06000021,Monmouthshire,ARAP,3
2022-09-30,2022,3,Wales,W06000016,Rhondda Cynon Taf,ARAP,1
2022-09-30,2022,3,Wales,W06000011,Swansea,ARAP,7
2022-09-30,2022,3,Wales,W06000014,Vale of Glamorgan,ARAP,32
2022-09-30,2022,3,Wales,W06000006,Wrexham,ARAP,5
2022-09-30,2022,3,West Midlands,E08000025,Birmingham,ARAP,43
2022-09-30,2022,3,West Midlands,E08000025,Birmingham,Community Sponsorship Scheme,5
2022-09-30,2022,3,West Midlands,E08000025,Birmingham,UK Resettlement Scheme,5
2022-09-30,2022,3,West Midlands,E07000234,Bromsgrove,ACRS Pathway 1,1
2022-09-30,2022,3,West Midlands,E07000234,Bromsgrove,ARAP,17
2022-09-30,2022,3,West Midlands,E08000026,Coventry,ARAP,6
2022-09-30,2022,3,West Midlands,E08000026,Coventry,UK Resettlement Scheme,2
2022-09-30,2022,3,West Midlands,E08000027,Dudley,ARAP,5
2022-09-30,2022,3,West Midlands,E07000219,Nuneaton and Bedworth,ARAP,12
2022-09-30,2022,3,West Midlands,E08000028,Sandwell,ARAP,5
2022-09-30,2022,3,West Midlands,E08000028,Sandwell,Community Sponsorship Scheme,6
2022-09-30,2022,3,West Midlands,E07000221,Stratford-on-Avon,ARAP,4
2022-09-30,2022,3,West Midlands,E07000221,Stratford-on-Avon,UK Resettlement Scheme,5
2022-09-30,2022,3,West Midlands,E08000030,Walsall,ARAP,1
2022-09-30,2022,3,West Midlands,E07000222,Warwick,ARAP,1
2022-09-30,2022,3,West Midlands,E08000031,Wolverhampton,UK Resettlement Scheme,20
2022-09-30,2022,3,West Midlands,E07000237,Worcester,ARAP,7
2022-09-30,2022,3,Yorkshire and The Humber,E08000016,Barnsley,ARAP,7
2022-09-30,2022,3,Yorkshire and The Humber,E08000032,Bradford,ACRS Pathway 1,10
2022-09-30,2022,3,Yorkshire and The Humber,E08000032,Bradford,ARAP,13
2022-09-30,2022,3,Yorkshire and The Humber,E08000032,Bradford,UK Resettlement Scheme,13
2022-09-30,2022,3,Yorkshire and The Humber,E08000033,Calderdale,ARAP,3
2022-09-30,2022,3,Yorkshire and The Humber,E08000033,Calderdale,UK Resettlement Scheme,2
2022-09-30,2022,3,Yorkshire and The Humber,E08000017,Doncaster,ARAP,5
2022-09-30,2022,3,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,ARAP,1
2022-09-30,2022,3,Yorkshire and The Humber,E07000164,Hambleton,ARAP,2
2022-09-30,2022,3,Yorkshire and The Humber,E07000165,Harrogate,Community Sponsorship Scheme,10
2022-09-30,2022,3,Yorkshire and The Humber,E07000165,Harrogate,UK Resettlement Scheme,12
2022-09-30,2022,3,Yorkshire and The Humber,E08000034,Kirklees,ARAP,3
2022-09-30,2022,3,Yorkshire and The Humber,E08000034,Kirklees,UK Resettlement Scheme,8
2022-09-30,2022,3,Yorkshire and The Humber,E08000035,Leeds,ARAP,33
2022-09-30,2022,3,Yorkshire and The Humber,E08000035,Leeds,UK Resettlement Scheme,4
2022-09-30,2022,3,Yorkshire and The Humber,E06000013,North Lincolnshire,UK Resettlement Scheme,1
2022-09-30,2022,3,Yorkshire and The Humber,E06000065,North Yorkshire,ARAP,3
2022-09-30,2022,3,Yorkshire and The Humber,E07000167,Ryedale,UK Resettlement Scheme,10
2022-09-30,2022,3,Yorkshire and The Humber,E07000168,Scarborough,UK Resettlement Scheme,16
2022-09-30,2022,3,Yorkshire and The Humber,E07000168,Scarborough,ARAP,3
2022-09-30,2022,3,Yorkshire and The Humber,E07000169,Selby,UK Resettlement Scheme,7
2022-09-30,2022,3,Yorkshire and The Humber,E08000019,Sheffield,UK Resettlement Scheme,12
2022-09-30,2022,3,Yorkshire and The Humber,E08000036,Wakefield,ARAP,4
2022-09-30,2022,3,Yorkshire and The Humber,E06000014,York,UK Resettlement Scheme,2
2022-12-31,2022,4,East Midlands,E07000032,Amber Valley,Community Sponsorship Scheme,5
2022-12-31,2022,4,East Midlands,E07000172,Broxtowe,Community Sponsorship Scheme,7
2022-12-31,2022,4,East Midlands,E06000016,Leicester,ARAP,12
2022-12-31,2022,4,East Midlands,E07000141,South Kesteven,ARAP,17
2022-12-31,2022,4,East of England,E07000008,Cambridge,ARAP,3
2022-12-31,2022,4,East of England,E07000008,Cambridge,Community Sponsorship Scheme,4
2022-12-31,2022,4,East of England,E06000056,Central Bedfordshire,UK Resettlement Scheme,10
