Date,Year,Quarter,NRM referral,Nationality,Region,Sex,Age Group,Referrals
2022-12-31,2022,4,NRM referral raised,Vietnam,Asia South East,Male,18 to 24,2
2022-12-31,2022,4,NRM referral raised,Vietnam,Asia South East,Male,25 to 39,1
2022-12-31,2022,4,NRM referral raised,Vietnam,Asia South East,Male,40 and over,1
2022-12-31,2022,4,NRM referral raised,Yemen,Middle East,Male,40 and over,1
2023-03-31,2023,1,No NRM referral raised,Afghanistan,Asia Central,Female,17 and under,23
2023-03-31,2023,1,No NRM referral raised,Afghanistan,Asia Central,Female,18 to 24,4
2023-03-31,2023,1,No NRM referral raised,Afghanistan,Asia Central,Female,25 to 39,18
2023-03-31,2023,1,No NRM referral raised,Afghanistan,Asia Central,Female,40 and over,7
2023-03-31,2023,1,No NRM referral raised,Afghanistan,Asia Central,Male,17 and under,230
2023-03-31,2023,1,No NRM referral raised,Afghanistan,Asia Central,Male,18 to 24,349
2023-03-31,2023,1,No NRM referral raised,Afghanistan,Asia Central,Male,25 to 39,228
2023-03-31,2023,1,No NRM referral raised,Afghanistan,Asia Central,Male,40 and over,16
2023-03-31,2023,1,No NRM referral raised,Afghanistan,Asia Central,Unknown,17 and under,1
2023-03-31,2023,1,No NRM referral raised,Afghanistan,Asia Central,Unknown,18 to 24,3
2023-03-31,2023,1,No NRM referral raised,Albania,Europe Other,Female,18 to 24,1
2023-03-31,2023,1,No NRM referral raised,Albania,Europe Other,Male,17 and under,1
2023-03-31,2023,1,No NRM referral raised,Albania,Europe Other,Male,18 to 24,7
2023-03-31,2023,1,No NRM referral raised,Albania,Europe Other,Male,25 to 39,9
2023-03-31,2023,1,No NRM referral raised,Albania,Europe Other,Male,40 and over,1
2023-03-31,2023,1,No NRM referral raised,Burkina Faso,Africa Sub-Saharan,Male,18 to 24,1
2023-03-31,2023,1,No NRM referral raised,Burkina Faso,Africa Sub-Saharan,Male,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Chad,Africa Sub-Saharan,Male,17 and under,3
2023-03-31,2023,1,No NRM referral raised,Chad,Africa Sub-Saharan,Male,18 to 24,3
2023-03-31,2023,1,No NRM referral raised,Chad,Africa Sub-Saharan,Male,25 to 39,3
2023-03-31,2023,1,No NRM referral raised,Egypt,Africa North,Male,17 and under,20
2023-03-31,2023,1,No NRM referral raised,Egypt,Africa North,Male,18 to 24,48
2023-03-31,2023,1,No NRM referral raised,Egypt,Africa North,Male,25 to 39,80
2023-03-31,2023,1,No NRM referral raised,Egypt,Africa North,Male,40 and over,21
2023-03-31,2023,1,No NRM referral raised,Egypt,Africa North,Unknown,18 to 24,1
2023-03-31,2023,1,No NRM referral raised,Eritrea,Africa Sub-Saharan,Female,17 and under,8
2023-03-31,2023,1,No NRM referral raised,Eritrea,Africa Sub-Saharan,Female,18 to 24,25
2023-03-31,2023,1,No NRM referral raised,Eritrea,Africa Sub-Saharan,Female,25 to 39,22
2023-03-31,2023,1,No NRM referral raised,Eritrea,Africa Sub-Saharan,Female,40 and over,2
2023-03-31,2023,1,No NRM referral raised,Eritrea,Africa Sub-Saharan,Male,17 and under,9
2023-03-31,2023,1,No NRM referral raised,Eritrea,Africa Sub-Saharan,Male,18 to 24,52
2023-03-31,2023,1,No NRM referral raised,Eritrea,Africa Sub-Saharan,Male,25 to 39,72
2023-03-31,2023,1,No NRM referral raised,Eritrea,Africa Sub-Saharan,Male,40 and over,9
2023-03-31,2023,1,No NRM referral raised,Eritrea,Africa Sub-Saharan,Unknown,18 to 24,2
2023-03-31,2023,1,No NRM referral raised,Eritrea,Africa Sub-Saharan,Unknown,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Female,17 and under,1
2023-03-31,2023,1,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Female,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,17 and under,1
2023-03-31,2023,1,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,18 to 24,1
2023-03-31,2023,1,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,25 to 39,4
2023-03-31,2023,1,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,40 and over,1
2023-03-31,2023,1,No NRM referral raised,"Gambia, The",Africa Sub-Saharan,Male,18 to 24,2
2023-03-31,2023,1,No NRM referral raised,"Gambia, The",Africa Sub-Saharan,Male,25 to 39,2
2023-03-31,2023,1,No NRM referral raised,Georgia,Europe Other,Female,25 to 39,4
2023-03-31,2023,1,No NRM referral raised,Georgia,Europe Other,Female,40 and over,1
2023-03-31,2023,1,No NRM referral raised,Georgia,Europe Other,Male,18 to 24,2
2023-03-31,2023,1,No NRM referral raised,Georgia,Europe Other,Male,25 to 39,20
2023-03-31,2023,1,No NRM referral raised,Georgia,Europe Other,Male,40 and over,10
2023-03-31,2023,1,No NRM referral raised,Ghana,Africa Sub-Saharan,Male,25 to 39,2
2023-03-31,2023,1,No NRM referral raised,Guinea,Africa Sub-Saharan,Male,18 to 24,3
2023-03-31,2023,1,No NRM referral raised,Guinea,Africa Sub-Saharan,Male,25 to 39,2
2023-03-31,2023,1,No NRM referral raised,India,Asia South,Female,17 and under,2
2023-03-31,2023,1,No NRM referral raised,India,Asia South,Female,25 to 39,6
2023-03-31,2023,1,No NRM referral raised,India,Asia South,Female,40 and over,3
2023-03-31,2023,1,No NRM referral raised,India,Asia South,Male,17 and under,6
2023-03-31,2023,1,No NRM referral raised,India,Asia South,Male,18 to 24,262
2023-03-31,2023,1,No NRM referral raised,India,Asia South,Male,25 to 39,302
2023-03-31,2023,1,No NRM referral raised,India,Asia South,Male,40 and over,66
2023-03-31,2023,1,No NRM referral raised,India,Asia South,Unknown,18 to 24,2
2023-03-31,2023,1,No NRM referral raised,India,Asia South,Unknown,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Iran,Middle East,Female,17 and under,28
2023-03-31,2023,1,No NRM referral raised,Iran,Middle East,Female,18 to 24,11
2023-03-31,2023,1,No NRM referral raised,Iran,Middle East,Female,25 to 39,49
2023-03-31,2023,1,No NRM referral raised,Iran,Middle East,Female,40 and over,19
2023-03-31,2023,1,No NRM referral raised,Iran,Middle East,Male,17 and under,62
2023-03-31,2023,1,No NRM referral raised,Iran,Middle East,Male,18 to 24,76
2023-03-31,2023,1,No NRM referral raised,Iran,Middle East,Male,25 to 39,207
2023-03-31,2023,1,No NRM referral raised,Iran,Middle East,Male,40 and over,65
2023-03-31,2023,1,No NRM referral raised,Iran,Middle East,Unknown,17 and under,1
2023-03-31,2023,1,No NRM referral raised,Iran,Middle East,Unknown,25 to 39,6
2023-03-31,2023,1,No NRM referral raised,Iraq,Middle East,Female,17 and under,31
2023-03-31,2023,1,No NRM referral raised,Iraq,Middle East,Female,18 to 24,11
2023-03-31,2023,1,No NRM referral raised,Iraq,Middle East,Female,25 to 39,55
2023-03-31,2023,1,No NRM referral raised,Iraq,Middle East,Female,40 and over,12
2023-03-31,2023,1,No NRM referral raised,Iraq,Middle East,Male,17 and under,43
2023-03-31,2023,1,No NRM referral raised,Iraq,Middle East,Male,18 to 24,80
2023-03-31,2023,1,No NRM referral raised,Iraq,Middle East,Male,25 to 39,84
2023-03-31,2023,1,No NRM referral raised,Iraq,Middle East,Male,40 and over,27
2023-03-31,2023,1,No NRM referral raised,Israel,Middle East,Male,18 to 24,1
2023-03-31,2023,1,No NRM referral raised,Ivory Coast,Africa Sub-Saharan,Male,17 and under,1
2023-03-31,2023,1,No NRM referral raised,Kuwait,Middle East,Female,18 to 24,1
2023-03-31,2023,1,No NRM referral raised,Kuwait,Middle East,Female,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Kuwait,Middle East,Female,40 and over,1
2023-03-31,2023,1,No NRM referral raised,Kuwait,Middle East,Male,17 and under,8
2023-03-31,2023,1,No NRM referral raised,Kuwait,Middle East,Male,18 to 24,6
2023-03-31,2023,1,No NRM referral raised,Kuwait,Middle East,Male,25 to 39,13
2023-03-31,2023,1,No NRM referral raised,Kuwait,Middle East,Male,40 and over,7
2023-03-31,2023,1,No NRM referral raised,Lebanon,Middle East,Male,25 to 39,2
2023-03-31,2023,1,No NRM referral raised,Libya,Africa North,Female,18 to 24,1
2023-03-31,2023,1,No NRM referral raised,Libya,Africa North,Female,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Libya,Africa North,Male,17 and under,1
2023-03-31,2023,1,No NRM referral raised,Libya,Africa North,Male,18 to 24,6
2023-03-31,2023,1,No NRM referral raised,Libya,Africa North,Male,25 to 39,16
2023-03-31,2023,1,No NRM referral raised,Libya,Africa North,Male,40 and over,3
2023-03-31,2023,1,No NRM referral raised,Mali,Africa Sub-Saharan,Male,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Moldova,Europe Other,Female,18 to 24,1
2023-03-31,2023,1,No NRM referral raised,Morocco,Africa North,Male,17 and under,3
2023-03-31,2023,1,No NRM referral raised,Morocco,Africa North,Male,18 to 24,1
2023-03-31,2023,1,No NRM referral raised,Morocco,Africa North,Male,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Nigeria,Africa Sub-Saharan,Female,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Nigeria,Africa Sub-Saharan,Male,17 and under,2
2023-03-31,2023,1,No NRM referral raised,Nigeria,Africa Sub-Saharan,Male,25 to 39,3
2023-03-31,2023,1,No NRM referral raised,Occupied Palestinian Territories,Middle East,Male,25 to 39,3
2023-03-31,2023,1,No NRM referral raised,Occupied Palestinian Territories,Middle East,Male,40 and over,1
2023-03-31,2023,1,No NRM referral raised,Pakistan,Asia South,Male,18 to 24,3
2023-03-31,2023,1,No NRM referral raised,Pakistan,Asia South,Male,25 to 39,13
2023-03-31,2023,1,No NRM referral raised,Pakistan,Asia South,Male,40 and over,2
2023-03-31,2023,1,No NRM referral raised,Sierra Leone,Africa Sub-Saharan,Male,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Somalia,Africa Sub-Saharan,Male,18 to 24,3
2023-03-31,2023,1,No NRM referral raised,South Sudan,Africa Sub-Saharan,Male,17 and under,2
2023-03-31,2023,1,No NRM referral raised,South Sudan,Africa Sub-Saharan,Male,18 to 24,8
2023-03-31,2023,1,No NRM referral raised,South Sudan,Africa Sub-Saharan,Male,25 to 39,4
2023-03-31,2023,1,No NRM referral raised,Sri Lanka,Asia South,Female,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Sri Lanka,Asia South,Male,18 to 24,4
2023-03-31,2023,1,No NRM referral raised,Sri Lanka,Asia South,Male,25 to 39,13
2023-03-31,2023,1,No NRM referral raised,Sri Lanka,Asia South,Male,40 and over,6
2023-03-31,2023,1,No NRM referral raised,Sri Lanka,Asia South,Unknown,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Stateless,Other,Male,17 and under,3
2023-03-31,2023,1,No NRM referral raised,Stateless,Other,Male,18 to 24,2
2023-03-31,2023,1,No NRM referral raised,Stateless,Other,Male,25 to 39,2
2023-03-31,2023,1,No NRM referral raised,Stateless,Other,Male,40 and over,1
2023-03-31,2023,1,No NRM referral raised,Sudan,Africa North,Female,18 to 24,1
2023-03-31,2023,1,No NRM referral raised,Sudan,Africa North,Female,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Sudan,Africa North,Male,17 and under,25
2023-03-31,2023,1,No NRM referral raised,Sudan,Africa North,Male,18 to 24,40
2023-03-31,2023,1,No NRM referral raised,Sudan,Africa North,Male,25 to 39,45
2023-03-31,2023,1,No NRM referral raised,Sudan,Africa North,Male,40 and over,6
2023-03-31,2023,1,No NRM referral raised,Syria,Middle East,Female,17 and under,6
2023-03-31,2023,1,No NRM referral raised,Syria,Middle East,Female,18 to 24,5
2023-03-31,2023,1,No NRM referral raised,Syria,Middle East,Female,25 to 39,11
2023-03-31,2023,1,No NRM referral raised,Syria,Middle East,Female,40 and over,3
2023-03-31,2023,1,No NRM referral raised,Syria,Middle East,Male,17 and under,41
2023-03-31,2023,1,No NRM referral raised,Syria,Middle East,Male,18 to 24,102
2023-03-31,2023,1,No NRM referral raised,Syria,Middle East,Male,25 to 39,76
2023-03-31,2023,1,No NRM referral raised,Syria,Middle East,Male,40 and over,26
2023-03-31,2023,1,No NRM referral raised,Syria,Middle East,Unknown,17 and under,3
2023-03-31,2023,1,No NRM referral raised,Syria,Middle East,Unknown,18 to 24,2
2023-03-31,2023,1,No NRM referral raised,Syria,Middle East,Unknown,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Tanzania,Africa Sub-Saharan,Unknown,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Togo,Africa Sub-Saharan,Male,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Tunisia,Africa North,Male,18 to 24,2
2023-03-31,2023,1,No NRM referral raised,Tunisia,Africa North,Male,25 to 39,6
2023-03-31,2023,1,No NRM referral raised,Tunisia,Africa North,Male,40 and over,1
2023-03-31,2023,1,No NRM referral raised,Turkey,Europe Other,Female,17 and under,3
2023-03-31,2023,1,No NRM referral raised,Turkey,Europe Other,Female,18 to 24,1
2023-03-31,2023,1,No NRM referral raised,Turkey,Europe Other,Female,25 to 39,7
2023-03-31,2023,1,No NRM referral raised,Turkey,Europe Other,Female,40 and over,1
2023-03-31,2023,1,No NRM referral raised,Turkey,Europe Other,Male,17 and under,8
2023-03-31,2023,1,No NRM referral raised,Turkey,Europe Other,Male,18 to 24,37
2023-03-31,2023,1,No NRM referral raised,Turkey,Europe Other,Male,25 to 39,53
2023-03-31,2023,1,No NRM referral raised,Turkey,Europe Other,Male,40 and over,13
2023-03-31,2023,1,No NRM referral raised,Turkey,Europe Other,Unknown,18 to 24,1
2023-03-31,2023,1,No NRM referral raised,Turkey,Europe Other,Unknown,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Uzbekistan,Asia Central,Male,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Vietnam,Asia South East,Female,18 to 24,4
2023-03-31,2023,1,No NRM referral raised,Vietnam,Asia South East,Female,25 to 39,6
2023-03-31,2023,1,No NRM referral raised,Vietnam,Asia South East,Female,40 and over,2
2023-03-31,2023,1,No NRM referral raised,Vietnam,Asia South East,Male,18 to 24,11
2023-03-31,2023,1,No NRM referral raised,Vietnam,Asia South East,Male,25 to 39,27
2023-03-31,2023,1,No NRM referral raised,Vietnam,Asia South East,Male,40 and over,2
2023-03-31,2023,1,No NRM referral raised,Vietnam,Asia South East,Unknown,25 to 39,1
2023-03-31,2023,1,No NRM referral raised,Yemen,Middle East,Male,17 and under,1
2023-03-31,2023,1,No NRM referral raised,Yemen,Middle East,Male,18 to 24,1
2023-03-31,2023,1,No NRM referral raised,Yemen,Middle East,Male,25 to 39,2
2023-03-31,2023,1,NRM referral raised,Afghanistan,Asia Central,Female,18 to 24,1
2023-03-31,2023,1,NRM referral raised,Afghanistan,Asia Central,Male,17 and under,14
2023-03-31,2023,1,NRM referral raised,Afghanistan,Asia Central,Male,18 to 24,2
2023-03-31,2023,1,NRM referral raised,Afghanistan,Asia Central,Male,25 to 39,2
2023-03-31,2023,1,NRM referral raised,Albania,Europe Other,Male,18 to 24,4
2023-03-31,2023,1,NRM referral raised,Albania,Europe Other,Male,25 to 39,5
2023-03-31,2023,1,NRM referral raised,Chad,Africa Sub-Saharan,Male,25 to 39,1
2023-03-31,2023,1,NRM referral raised,Egypt,Africa North,Female,40 and over,1
2023-03-31,2023,1,NRM referral raised,Egypt,Africa North,Male,17 and under,3
2023-03-31,2023,1,NRM referral raised,Egypt,Africa North,Male,18 to 24,2
2023-03-31,2023,1,NRM referral raised,Egypt,Africa North,Male,25 to 39,2
2023-03-31,2023,1,NRM referral raised,Eritrea,Africa Sub-Saharan,Female,17 and under,3
2023-03-31,2023,1,NRM referral raised,Eritrea,Africa Sub-Saharan,Female,18 to 24,1
2023-03-31,2023,1,NRM referral raised,Eritrea,Africa Sub-Saharan,Female,25 to 39,5
2023-03-31,2023,1,NRM referral raised,Eritrea,Africa Sub-Saharan,Male,17 and under,6
2023-03-31,2023,1,NRM referral raised,Eritrea,Africa Sub-Saharan,Male,18 to 24,11
2023-03-31,2023,1,NRM referral raised,Eritrea,Africa Sub-Saharan,Male,25 to 39,4
2023-03-31,2023,1,NRM referral raised,Ethiopia,Africa Sub-Saharan,Female,17 and under,1
2023-03-31,2023,1,NRM referral raised,India,Asia South,Male,17 and under,1
2023-03-31,2023,1,NRM referral raised,India,Asia South,Male,18 to 24,6
2023-03-31,2023,1,NRM referral raised,India,Asia South,Male,25 to 39,9
2023-03-31,2023,1,NRM referral raised,India,Asia South,Male,40 and over,3
2023-03-31,2023,1,NRM referral raised,India,Asia South,Unknown,18 to 24,1
2023-03-31,2023,1,NRM referral raised,Iran,Middle East,Female,25 to 39,1
2023-03-31,2023,1,NRM referral raised,Iran,Middle East,Female,40 and over,1
2023-03-31,2023,1,NRM referral raised,Iran,Middle East,Male,17 and under,1
2023-03-31,2023,1,NRM referral raised,Iran,Middle East,Male,18 to 24,1
2023-03-31,2023,1,NRM referral raised,Iran,Middle East,Male,25 to 39,4
2023-03-31,2023,1,NRM referral raised,Iraq,Middle East,Female,25 to 39,1
2023-03-31,2023,1,NRM referral raised,Iraq,Middle East,Male,17 and under,1
2023-03-31,2023,1,NRM referral raised,Iraq,Middle East,Male,25 to 39,3
2023-03-31,2023,1,NRM referral raised,Sierra Leone,Africa Sub-Saharan,Male,18 to 24,2
2023-03-31,2023,1,NRM referral raised,Somalia,Africa Sub-Saharan,Male,18 to 24,1
2023-03-31,2023,1,NRM referral raised,South Sudan,Africa Sub-Saharan,Male,17 and under,1
2023-03-31,2023,1,NRM referral raised,South Sudan,Africa Sub-Saharan,Male,18 to 24,1
2023-03-31,2023,1,NRM referral raised,Sri Lanka,Asia South,Male,18 to 24,1
2023-03-31,2023,1,NRM referral raised,Sri Lanka,Asia South,Male,25 to 39,1
2023-03-31,2023,1,NRM referral raised,Stateless,Other,Male,17 and under,1
2023-03-31,2023,1,NRM referral raised,Sudan,Africa North,Female,18 to 24,1
2023-03-31,2023,1,NRM referral raised,Sudan,Africa North,Male,17 and under,7
2023-03-31,2023,1,NRM referral raised,Sudan,Africa North,Male,18 to 24,14
2023-03-31,2023,1,NRM referral raised,Sudan,Africa North,Male,25 to 39,4
2023-03-31,2023,1,NRM referral raised,Sudan,Africa North,Male,40 and over,1
2023-03-31,2023,1,NRM referral raised,Syria,Middle East,Male,17 and under,3
2023-03-31,2023,1,NRM referral raised,Syria,Middle East,Male,18 to 24,3
2023-03-31,2023,1,NRM referral raised,Syria,Middle East,Male,25 to 39,1
2023-03-31,2023,1,NRM referral raised,Turkey,Europe Other,Female,18 to 24,1
2023-03-31,2023,1,NRM referral raised,Turkey,Europe Other,Male,18 to 24,1
2023-03-31,2023,1,NRM referral raised,Vietnam,Asia South East,Female,17 and under,1
2023-03-31,2023,1,NRM referral raised,Vietnam,Asia South East,Female,25 to 39,2
2023-03-31,2023,1,NRM referral raised,Vietnam,Asia South East,Female,40 and over,1
2023-03-31,2023,1,NRM referral raised,Vietnam,Asia South East,Male,17 and under,6
2023-03-31,2023,1,NRM referral raised,Vietnam,Asia South East,Male,18 to 24,4
2023-03-31,2023,1,NRM referral raised,Vietnam,Asia South East,Male,25 to 39,1
2023-03-31,2023,1,NRM referral raised,Vietnam,Asia South East,Male,40 and over,1
2023-03-31,2023,1,NRM referral raised,Yemen,Middle East,Male,18 to 24,1
2023-06-30,2023,2,No NRM referral raised,Afghanistan,Asia Central,Female,17 and under,13
2023-06-30,2023,2,No NRM referral raised,Afghanistan,Asia Central,Female,18 to 24,8
2023-06-30,2023,2,No NRM referral raised,Afghanistan,Asia Central,Female,25 to 39,15
2023-06-30,2023,2,No NRM referral raised,Afghanistan,Asia Central,Female,40 and over,7
2023-06-30,2023,2,No NRM referral raised,Afghanistan,Asia Central,Male,17 and under,109
2023-06-30,2023,2,No NRM referral raised,Afghanistan,Asia Central,Male,18 to 24,237
2023-06-30,2023,2,No NRM referral raised,Afghanistan,Asia Central,Male,25 to 39,160
2023-06-30,2023,2,No NRM referral raised,Afghanistan,Asia Central,Male,40 and over,16
2023-06-30,2023,2,No NRM referral raised,Afghanistan,Asia Central,Unknown,17 and under,2
2023-06-30,2023,2,No NRM referral raised,Afghanistan,Asia Central,Unknown,18 to 24,3
2023-06-30,2023,2,No NRM referral raised,Albania,Europe Other,Female,17 and under,6
2023-06-30,2023,2,No NRM referral raised,Albania,Europe Other,Female,18 to 24,3
2023-06-30,2023,2,No NRM referral raised,Albania,Europe Other,Female,25 to 39,7
2023-06-30,2023,2,No NRM referral raised,Albania,Europe Other,Female,40 and over,4
2023-06-30,2023,2,No NRM referral raised,Albania,Europe Other,Male,17 and under,4
2023-06-30,2023,2,No NRM referral raised,Albania,Europe Other,Male,18 to 24,27
