Date,Year,Quarter,Nationality,Region,Sex,Age Group,NRM Case Outcome,NRM Case Outcome Group,Referrals
2022-10-01,2022,4,Eritrea,Africa Sub-Saharan,Female,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Eritrea,Africa Sub-Saharan,Female,18 to 29,Negative,Reasonable grounds decision,3
2022-10-01,2022,4,Eritrea,Africa Sub-Saharan,Female,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Eritrea,Africa Sub-Saharan,Female,30 to 49,Positive,Reasonable grounds decision,1
2022-10-01,2022,4,Eritrea,Africa Sub-Saharan,Female,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Eritrea,Africa Sub-Saharan,Female,17 and under,Positive,Reasonable grounds decision,1
2022-10-01,2022,4,Eritrea,Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,15
2022-10-01,2022,4,Eritrea,Africa Sub-Saharan,Male,18 to 29,Negative,Reasonable grounds decision,2
2022-10-01,2022,4,Eritrea,Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,15
2022-10-01,2022,4,Eritrea,Africa Sub-Saharan,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,5
2022-10-01,2022,4,Eritrea,Africa Sub-Saharan,Male,30 to 49,Positive,Reasonable grounds decision,5
2022-10-01,2022,4,Eritrea,Africa Sub-Saharan,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-10-01,2022,4,Eritrea,Africa Sub-Saharan,Male,17 and under,Negative,Reasonable grounds decision,1
2022-10-01,2022,4,Eritrea,Africa Sub-Saharan,Male,17 and under,Positive,Reasonable grounds decision,2
2022-10-01,2022,4,Ethiopia,Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,3
2022-10-01,2022,4,Ethiopia,Africa Sub-Saharan,Male,18 to 29,Negative,Reasonable grounds decision,1
2022-10-01,2022,4,Ethiopia,Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,3
2022-10-01,2022,4,Ethiopia,Africa Sub-Saharan,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Ethiopia,Africa Sub-Saharan,Male,17 and under,Positive,Reasonable grounds decision,1
2022-10-01,2022,4,"Gambia, The",Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-10-01,2022,4,"Gambia, The",Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,1
2022-10-01,2022,4,Guinea,Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Guinea,Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,1
2022-10-01,2022,4,Guinea,Africa Sub-Saharan,Male,17 and under,Negative,Reasonable grounds decision,1
2022-10-01,2022,4,India,Asia South,Female,18 to 29,Negative,Reasonable grounds decision,1
2022-10-01,2022,4,India,Asia South,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2022-10-01,2022,4,India,Asia South,Male,30 to 49,Negative,Reasonable grounds decision,1
2022-10-01,2022,4,India,Asia South,Male,17 and under,Withdrawn/Closed,Withdrawn/Closed,1
2022-10-01,2022,4,Iran,Middle East,Female,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,3
2022-10-01,2022,4,Iran,Middle East,Female,18 to 29,Negative,Reasonable grounds decision,2
2022-10-01,2022,4,Iran,Middle East,Female,18 to 29,Positive,Reasonable grounds decision,3
2022-10-01,2022,4,Iran,Middle East,Female,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Iran,Middle East,Female,30 to 49,Negative,Reasonable grounds decision,4
2022-10-01,2022,4,Iran,Middle East,Female,30 to 49,Positive,Reasonable grounds decision,1
2022-10-01,2022,4,Iran,Middle East,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-10-01,2022,4,Iran,Middle East,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,2
2022-10-01,2022,4,Iran,Middle East,Male,18 to 29,Negative,Reasonable grounds decision,1
2022-10-01,2022,4,Iran,Middle East,Male,18 to 29,Positive,Reasonable grounds decision,2
2022-10-01,2022,4,Iran,Middle East,Male,30 to 49,Negative,Reasonable grounds decision,3
2022-10-01,2022,4,Iran,Middle East,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,5
2022-10-01,2022,4,Iran,Middle East,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,3
2022-10-01,2022,4,Iran,Middle East,Male,17 and under,Negative,Reasonable grounds decision,4
2022-10-01,2022,4,Iran,Middle East,Male,17 and under,Positive,Reasonable grounds decision,5
2022-10-01,2022,4,Iran,Middle East,Male,17 and under,Withdrawn/Closed,Withdrawn/Closed,1
2022-10-01,2022,4,Iraq,Middle East,Female,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Iraq,Middle East,Female,17 and under,Negative,Reasonable grounds decision,1
2022-10-01,2022,4,Iraq,Middle East,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Iraq,Middle East,Male,18 to 29,Negative,Reasonable grounds decision,1
2022-10-01,2022,4,Iraq,Middle East,Male,18 to 29,Positive,Reasonable grounds decision,1
2022-10-01,2022,4,Iraq,Middle East,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Iraq,Middle East,Male,30 to 49,Positive,Reasonable grounds decision,1
2022-10-01,2022,4,Iraq,Middle East,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Iraq,Middle East,Male,17 and under,Positive,Reasonable grounds decision,1
2022-10-01,2022,4,Iraq,Middle East,Male,17 and under,Withdrawn/Closed,Withdrawn/Closed,1
2022-10-01,2022,4,Kuwait,Middle East,Male,30 to 49,Negative,Reasonable grounds decision,1
2022-10-01,2022,4,Kuwait,Middle East,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Mali,Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Mali,Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,1
2022-10-01,2022,4,Morocco,Africa North,Female,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Morocco,Africa North,Female,30 to 49,Positive,Reasonable grounds decision,1
2022-10-01,2022,4,Pakistan,Asia South,Male,18 to 29,Negative,Reasonable grounds decision,1
2022-10-01,2022,4,Senegal,Africa Sub-Saharan,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Senegal,Africa Sub-Saharan,Male,30 to 49,Positive,Reasonable grounds decision,1
2022-10-01,2022,4,Somalia,Africa Sub-Saharan,Female,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Sri Lanka,Asia South,Male,18 to 29,Negative,Reasonable grounds decision,1
2022-10-01,2022,4,Sudan,Africa North,Female,30 to 49,Awaiting a reasonable grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Sudan,Africa North,Female,30 to 49,Negative,Reasonable grounds decision,1
2022-10-01,2022,4,Sudan,Africa North,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,23
2022-10-01,2022,4,Sudan,Africa North,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,5
2022-10-01,2022,4,Sudan,Africa North,Male,18 to 29,Negative,Reasonable grounds decision,4
2022-10-01,2022,4,Sudan,Africa North,Male,18 to 29,Positive,Reasonable grounds decision,23
2022-10-01,2022,4,Sudan,Africa North,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,3
2022-10-01,2022,4,Sudan,Africa North,Male,30 to 49,Positive,Reasonable grounds decision,3
2022-10-01,2022,4,Sudan,Africa North,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,7
2022-10-01,2022,4,Sudan,Africa North,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Sudan,Africa North,Male,17 and under,Negative,Reasonable grounds decision,2
2022-10-01,2022,4,Sudan,Africa North,Male,17 and under,Positive,Reasonable grounds decision,7
2022-10-01,2022,4,Sudan (South),Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-10-01,2022,4,Sudan (South),Africa Sub-Saharan,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,2
2022-10-01,2022,4,Sudan (South),Africa Sub-Saharan,Male,18 to 29,Negative,Reasonable grounds decision,1
2022-10-01,2022,4,Sudan (South),Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,2
2022-10-01,2022,4,Sudan (South),Africa Sub-Saharan,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Sudan (South),Africa Sub-Saharan,Male,17 and under,Positive,Reasonable grounds decision,1
2022-10-01,2022,4,Syria,Middle East,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-10-01,2022,4,Syria,Middle East,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Syria,Middle East,Male,18 to 29,Negative,Reasonable grounds decision,2
2022-10-01,2022,4,Syria,Middle East,Male,18 to 29,Positive,Reasonable grounds decision,2
2022-10-01,2022,4,Syria,Middle East,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Syria,Middle East,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Syria,Middle East,Male,17 and under,Negative,Reasonable grounds decision,1
2022-10-01,2022,4,Syria,Middle East,Male,17 and under,Positive,Reasonable grounds decision,1
2022-10-01,2022,4,Turkey,Europe Other,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,2
2022-10-01,2022,4,Turkey,Europe Other,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-10-01,2022,4,Turkey,Europe Other,Male,30 to 49,Negative,Reasonable grounds decision,1
2022-10-01,2022,4,Turkey,Europe Other,Male,30 to 49,Positive,Reasonable grounds decision,2
2022-10-01,2022,4,Vietnam,Asia South East,Female,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-10-01,2022,4,Vietnam,Asia South East,Female,18 to 29,Positive,Reasonable grounds decision,2
2022-10-01,2022,4,Vietnam,Asia South East,Female,30 to 49,Awaiting a reasonable grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Vietnam,Asia South East,Female,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-10-01,2022,4,Vietnam,Asia South East,Female,17 and under,Positive,Reasonable grounds decision,2
2022-10-01,2022,4,Vietnam,Asia South East,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Vietnam,Asia South East,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2022-10-01,2022,4,Vietnam,Asia South East,Male,18 to 29,Positive,Reasonable grounds decision,1
2022-10-01,2022,4,Vietnam,Asia South East,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,2
2022-10-01,2022,4,Vietnam,Asia South East,Male,17 and under,Positive,Reasonable grounds decision,2
2022-10-01,2022,4,Yemen,Middle East,Male,30 to 49,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Afghanistan,Asia Central,Female,18 to 29,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Afghanistan,Asia Central,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,2
2023-01-01,2023,1,Afghanistan,Asia Central,Male,18 to 29,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Afghanistan,Asia Central,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Afghanistan,Asia Central,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,7
2023-01-01,2023,1,Afghanistan,Asia Central,Male,17 and under,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Afghanistan,Asia Central,Male,17 and under,Positive,Reasonable grounds decision,1
2023-01-01,2023,1,Albania,Europe Other,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,3
2023-01-01,2023,1,Albania,Europe Other,Male,18 to 29,Negative,Reasonable grounds decision,3
2023-01-01,2023,1,Albania,Europe Other,Male,30 to 49,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Albania,Europe Other,Male,30 to 49,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Chad,Africa Sub-Saharan,Male,18 to 29,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Egypt,Africa North,Female,50 to 69,Awaiting a conclusive grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Egypt,Africa North,Female,50 to 69,Positive,Reasonable grounds decision,1
2023-01-01,2023,1,Egypt,Africa North,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Egypt,Africa North,Male,18 to 29,Negative,Reasonable grounds decision,2
2023-01-01,2023,1,Egypt,Africa North,Male,30 to 49,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Egypt,Africa North,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,2
2023-01-01,2023,1,Egypt,Africa North,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Egypt,Africa North,Male,17 and under,Positive,Reasonable grounds decision,2
2023-01-01,2023,1,Eritrea,Africa Sub-Saharan,Female,18 to 29,Negative,Reasonable grounds decision,5
2023-01-01,2023,1,Eritrea,Africa Sub-Saharan,Female,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,2
2023-01-01,2023,1,Eritrea,Africa Sub-Saharan,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,4
2023-01-01,2023,1,Eritrea,Africa Sub-Saharan,Male,18 to 29,Negative,Reasonable grounds decision,7
2023-01-01,2023,1,Eritrea,Africa Sub-Saharan,Male,30 to 49,Negative,Reasonable grounds decision,2
2023-01-01,2023,1,Eritrea,Africa Sub-Saharan,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Eritrea,Africa Sub-Saharan,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,4
2023-01-01,2023,1,Eritrea,Africa Sub-Saharan,Male,17 and under,Positive,Reasonable grounds decision,1
2023-01-01,2023,1,Ethiopia,Africa Sub-Saharan,Female,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,India,Asia South,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,2
2023-01-01,2023,1,India,Asia South,Male,18 to 29,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,India,Asia South,Male,30 to 49,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Iran,Middle East,Female,30 to 49,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Iran,Middle East,Female,50 to 69,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Iran,Middle East,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Iran,Middle East,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,3
2023-01-01,2023,1,Iran,Middle East,Male,18 to 29,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Iran,Middle East,Male,18 to 29,Positive,Reasonable grounds decision,1
2023-01-01,2023,1,Iran,Middle East,Male,17 and under,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Iraq,Middle East,Female,18 to 29,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Iraq,Middle East,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Iraq,Middle East,Male,30 to 49,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Iraq,Middle East,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Sierra Leone,Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Sierra Leone,Africa Sub-Saharan,Male,18 to 29,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Sierra Leone,Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,1
2023-01-01,2023,1,Somalia,Africa Sub-Saharan,Male,18 to 29,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Sri Lanka,Asia South,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Sri Lanka,Asia South,Male,30 to 49,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Stateless,Other,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Sudan,Africa North,Female,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Sudan,Africa North,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,4
2023-01-01,2023,1,Sudan,Africa North,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,5
2023-01-01,2023,1,Sudan,Africa North,Male,18 to 29,Negative,Reasonable grounds decision,3
2023-01-01,2023,1,Sudan,Africa North,Male,18 to 29,Positive,Reasonable grounds decision,4
2023-01-01,2023,1,Sudan,Africa North,Male,30 to 49,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Sudan,Africa North,Male,30 to 49,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Sudan,Africa North,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,2
2023-01-01,2023,1,Sudan,Africa North,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,4
2023-01-01,2023,1,Sudan,Africa North,Male,17 and under,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Sudan,Africa North,Male,17 and under,Positive,Reasonable grounds decision,2
2023-01-01,2023,1,Sudan (South),Africa Sub-Saharan,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Syria,Middle East,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Syria,Middle East,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Syria,Middle East,Male,18 to 29,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Syria,Middle East,Male,18 to 29,Positive,Reasonable grounds decision,1
2023-01-01,2023,1,Syria,Middle East,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Syria,Middle East,Male,17 and under,Negative,Reasonable grounds decision,1
2023-01-01,2023,1,Turkey,Europe Other,Female,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Turkey,Europe Other,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2023-01-01,2023,1,Vietnam,Asia South East,Female,30 to 49,Negative,Reasonable grounds decision,3
2023-01-01,2023,1,Vietnam,Asia South East,Female,17 and under,Negative,Reasonable grounds decision,1
