Date,Year,Quarter,Nationality,Region,Outcome,Sex,Appeals determined
2018-04-01,2018,2,Congo (Democratic Republic),Africa Sub-Saharan,Allowed,Male,3
2018-04-01,2018,2,Congo (Democratic Republic),Africa Sub-Saharan,Dismissed,Female,8
2018-04-01,2018,2,Congo (Democratic Republic),Africa Sub-Saharan,Dismissed,Male,4
2018-04-01,2018,2,Cuba,America Central and South,Dismissed,Male,1
2018-04-01,2018,2,Dominica,America Central and South,Dismissed,Male,1
2018-04-01,2018,2,Egypt,Africa North,Allowed,Female,3
2018-04-01,2018,2,Egypt,Africa North,Allowed,Male,9
2018-04-01,2018,2,Egypt,Africa North,Dismissed,Female,7
2018-04-01,2018,2,Egypt,Africa North,Dismissed,Male,32
2018-04-01,2018,2,Egypt,Africa North,Withdrawn,Female,2
2018-04-01,2018,2,El Salvador,America Central and South,Allowed,Male,1
2018-04-01,2018,2,El Salvador,America Central and South,Dismissed,Female,1
2018-04-01,2018,2,Eritrea,Africa Sub-Saharan,Allowed,Female,4
2018-04-01,2018,2,Eritrea,Africa Sub-Saharan,Allowed,Male,6
2018-04-01,2018,2,Eritrea,Africa Sub-Saharan,Dismissed,Female,2
2018-04-01,2018,2,Eritrea,Africa Sub-Saharan,Dismissed,Male,5
2018-04-01,2018,2,Ethiopia,Africa Sub-Saharan,Allowed,Female,7
2018-04-01,2018,2,Ethiopia,Africa Sub-Saharan,Allowed,Male,15
2018-04-01,2018,2,Ethiopia,Africa Sub-Saharan,Dismissed,Female,13
2018-04-01,2018,2,Ethiopia,Africa Sub-Saharan,Dismissed,Male,15
2018-04-01,2018,2,Ethiopia,Africa Sub-Saharan,Withdrawn,Male,1
2018-04-01,2018,2,Gabon,Africa Sub-Saharan,Allowed,Female,1
2018-04-01,2018,2,"Gambia, The",Africa Sub-Saharan,Allowed,Female,6
2018-04-01,2018,2,"Gambia, The",Africa Sub-Saharan,Dismissed,Female,9
2018-04-01,2018,2,"Gambia, The",Africa Sub-Saharan,Dismissed,Male,3
2018-04-01,2018,2,"Gambia, The",Africa Sub-Saharan,Withdrawn,Female,1
2018-04-01,2018,2,"Gambia, The",Africa Sub-Saharan,Withdrawn,Male,2
2018-04-01,2018,2,Georgia,Europe Other,Dismissed,Female,1
2018-04-01,2018,2,Georgia,Europe Other,Dismissed,Male,2
2018-04-01,2018,2,Ghana,Africa Sub-Saharan,Allowed,Female,4
2018-04-01,2018,2,Ghana,Africa Sub-Saharan,Allowed,Male,1
2018-04-01,2018,2,Ghana,Africa Sub-Saharan,Dismissed,Female,3
2018-04-01,2018,2,Ghana,Africa Sub-Saharan,Dismissed,Male,4
2018-04-01,2018,2,Guinea,Africa Sub-Saharan,Allowed,Female,1
2018-04-01,2018,2,Guinea,Africa Sub-Saharan,Allowed,Male,2
2018-04-01,2018,2,Guinea,Africa Sub-Saharan,Dismissed,Male,5
2018-04-01,2018,2,Guinea-Bissau,Africa Sub-Saharan,Dismissed,Male,1
2018-04-01,2018,2,Guyana,America Central and South,Dismissed,Male,1
2018-04-01,2018,2,Honduras,America Central and South,Dismissed,Male,1
2018-04-01,2018,2,Hong Kong,Asia East,Dismissed,Female,1
2018-04-01,2018,2,India,Asia South,Allowed,Female,9
2018-04-01,2018,2,India,Asia South,Allowed,Male,4
2018-04-01,2018,2,India,Asia South,Dismissed,Female,15
2018-04-01,2018,2,India,Asia South,Dismissed,Male,17
2018-04-01,2018,2,India,Asia South,Withdrawn,Female,1
2018-04-01,2018,2,India,Asia South,Withdrawn,Male,1
2018-04-01,2018,2,Iran,Middle East,Allowed,Female,45
2018-04-01,2018,2,Iran,Middle East,Allowed,Male,137
2018-04-01,2018,2,Iran,Middle East,Dismissed,Female,18
2018-04-01,2018,2,Iran,Middle East,Dismissed,Male,156
2018-04-01,2018,2,Iran,Middle East,Withdrawn,Female,5
2018-04-01,2018,2,Iran,Middle East,Withdrawn,Male,5
2018-04-01,2018,2,Iraq,Middle East,Allowed,Female,53
2018-04-01,2018,2,Iraq,Middle East,Allowed,Male,89
2018-04-01,2018,2,Iraq,Middle East,Dismissed,Female,48
2018-04-01,2018,2,Iraq,Middle East,Dismissed,Male,171
2018-04-01,2018,2,Iraq,Middle East,Withdrawn,Female,8
2018-04-01,2018,2,Iraq,Middle East,Withdrawn,Male,6
2018-04-01,2018,2,Israel,Middle East,Dismissed,Female,1
2018-04-01,2018,2,Ivory Coast,Africa Sub-Saharan,Allowed,Female,1
2018-04-01,2018,2,Ivory Coast,Africa Sub-Saharan,Dismissed,Female,3
2018-04-01,2018,2,Ivory Coast,Africa Sub-Saharan,Dismissed,Male,3
2018-04-01,2018,2,Jamaica,America Central and South,Allowed,Male,1
2018-04-01,2018,2,Jamaica,America Central and South,Dismissed,Female,6
2018-04-01,2018,2,Jamaica,America Central and South,Dismissed,Male,4
2018-04-01,2018,2,Jordan,Middle East,Allowed,Female,2
2018-04-01,2018,2,Jordan,Middle East,Dismissed,Male,3
2018-04-01,2018,2,Kazakhstan,Asia Central,Dismissed,Male,1
2018-04-01,2018,2,Kenya,Africa Sub-Saharan,Allowed,Female,6
2018-04-01,2018,2,Kenya,Africa Sub-Saharan,Allowed,Male,2
2018-04-01,2018,2,Kenya,Africa Sub-Saharan,Dismissed,Female,4
2018-04-01,2018,2,Kenya,Africa Sub-Saharan,Dismissed,Male,7
2018-04-01,2018,2,Korea (South),Asia East,Dismissed,Male,1
2018-04-01,2018,2,Kosovo,Europe Other,Allowed,Male,1
2018-04-01,2018,2,Kosovo,Europe Other,Dismissed,Female,2
2018-04-01,2018,2,Kosovo,Europe Other,Withdrawn,Female,1
2018-04-01,2018,2,Kuwait,Middle East,Allowed,Male,2
2018-04-01,2018,2,Kuwait,Middle East,Dismissed,Male,5
2018-04-01,2018,2,Kyrgyzstan,Asia Central,Dismissed,Male,1
2018-04-01,2018,2,Lebanon,Middle East,Allowed,Male,1
2018-04-01,2018,2,Lebanon,Middle East,Dismissed,Male,4
2018-04-01,2018,2,Lebanon,Middle East,Withdrawn,Female,1
2018-04-01,2018,2,Liberia,Africa Sub-Saharan,Dismissed,Male,1
2018-04-01,2018,2,Libya,Africa North,Allowed,Female,1
2018-04-01,2018,2,Libya,Africa North,Allowed,Male,3
2018-04-01,2018,2,Libya,Africa North,Dismissed,Female,2
2018-04-01,2018,2,Libya,Africa North,Dismissed,Male,2
2018-04-01,2018,2,Libya,Africa North,Withdrawn,Female,1
2018-04-01,2018,2,Malawi,Africa Sub-Saharan,Allowed,Female,1
2018-04-01,2018,2,Malawi,Africa Sub-Saharan,Allowed,Male,1
2018-04-01,2018,2,Malawi,Africa Sub-Saharan,Dismissed,Female,10
2018-04-01,2018,2,Malawi,Africa Sub-Saharan,Dismissed,Male,5
2018-04-01,2018,2,Malaysia,Asia South East,Allowed,Female,4
2018-04-01,2018,2,Malaysia,Asia South East,Allowed,Male,1
2018-04-01,2018,2,Malaysia,Asia South East,Dismissed,Female,3
2018-04-01,2018,2,Malaysia,Asia South East,Withdrawn,Female,3
2018-04-01,2018,2,Mauritius,Africa Sub-Saharan,Allowed,Male,1
2018-04-01,2018,2,Mongolia,Asia East,Allowed,Female,1
2018-04-01,2018,2,Mongolia,Asia East,Dismissed,Female,1
2018-04-01,2018,2,Morocco,Africa North,Allowed,Male,2
2018-04-01,2018,2,Morocco,Africa North,Dismissed,Male,3
2018-04-01,2018,2,Mozambique,Africa Sub-Saharan,Dismissed,Male,2
2018-04-01,2018,2,Namibia,Africa Sub-Saharan,Allowed,Female,1
2018-04-01,2018,2,Namibia,Africa Sub-Saharan,Allowed,Male,1
2018-04-01,2018,2,Namibia,Africa Sub-Saharan,Dismissed,Female,10
2018-04-01,2018,2,Namibia,Africa Sub-Saharan,Dismissed,Male,1
2018-04-01,2018,2,Namibia,Africa Sub-Saharan,Withdrawn,Male,1
2018-04-01,2018,2,Nepal,Asia South,Allowed,Female,2
2018-04-01,2018,2,Nepal,Asia South,Dismissed,Female,1
2018-04-01,2018,2,Nepal,Asia South,Dismissed,Male,12
2018-04-01,2018,2,Nigeria,Africa Sub-Saharan,Allowed,Female,22
2018-04-01,2018,2,Nigeria,Africa Sub-Saharan,Allowed,Male,7
2018-04-01,2018,2,Nigeria,Africa Sub-Saharan,Dismissed,Female,53
2018-04-01,2018,2,Nigeria,Africa Sub-Saharan,Dismissed,Male,29
2018-04-01,2018,2,Nigeria,Africa Sub-Saharan,Withdrawn,Female,2
2018-04-01,2018,2,Nigeria,Africa Sub-Saharan,Withdrawn,Male,4
2018-04-01,2018,2,Occupied Palestinian Territories,Middle East,Dismissed,Female,4
2018-04-01,2018,2,Occupied Palestinian Territories,Middle East,Dismissed,Male,4
2018-04-01,2018,2,Occupied Palestinian Territories,Middle East,Withdrawn,Male,1
2018-04-01,2018,2,Pakistan,Asia South,Allowed,Female,38
2018-04-01,2018,2,Pakistan,Asia South,Allowed,Male,69
2018-04-01,2018,2,Pakistan,Asia South,Dismissed,Female,46
2018-04-01,2018,2,Pakistan,Asia South,Dismissed,Male,189
2018-04-01,2018,2,Pakistan,Asia South,Withdrawn,Female,2
2018-04-01,2018,2,Pakistan,Asia South,Withdrawn,Male,8
2018-04-01,2018,2,Philippines,Asia South East,Allowed,Female,2
2018-04-01,2018,2,Philippines,Asia South East,Dismissed,Female,4
2018-04-01,2018,2,Philippines,Asia South East,Dismissed,Male,2
2018-04-01,2018,2,Philippines,Asia South East,Withdrawn,Female,1
2018-04-01,2018,2,Poland,EU 8,Dismissed,Male,1
2018-04-01,2018,2,Refugee,Other,Allowed,Female,6
2018-04-01,2018,2,Refugee,Other,Allowed,Male,23
2018-04-01,2018,2,Refugee,Other,Dismissed,Male,1
2018-04-01,2018,2,Refugee,Other,Withdrawn,Male,2
2018-04-01,2018,2,Russia,Europe Other,Allowed,Female,3
2018-04-01,2018,2,Russia,Europe Other,Allowed,Male,6
2018-04-01,2018,2,Russia,Europe Other,Dismissed,Male,2
2018-04-01,2018,2,Russia,Europe Other,Withdrawn,Male,1
2018-04-01,2018,2,Rwanda,Africa Sub-Saharan,Allowed,Female,1
2018-04-01,2018,2,Rwanda,Africa Sub-Saharan,Allowed,Male,2
2018-04-01,2018,2,Rwanda,Africa Sub-Saharan,Dismissed,Female,1
2018-04-01,2018,2,Saudi Arabia,Middle East,Dismissed,Female,2
2018-04-01,2018,2,Saudi Arabia,Middle East,Dismissed,Male,1
2018-04-01,2018,2,Senegal,Africa Sub-Saharan,Allowed,Female,4
2018-04-01,2018,2,Senegal,Africa Sub-Saharan,Dismissed,Male,1
2018-04-01,2018,2,Sierra Leone,Africa Sub-Saharan,Allowed,Female,1
2018-04-01,2018,2,Sierra Leone,Africa Sub-Saharan,Allowed,Male,2
2018-04-01,2018,2,Sierra Leone,Africa Sub-Saharan,Dismissed,Female,2
2018-04-01,2018,2,Sierra Leone,Africa Sub-Saharan,Dismissed,Male,2
2018-04-01,2018,2,Sierra Leone,Africa Sub-Saharan,Withdrawn,Male,1
2018-04-01,2018,2,Somalia,Africa Sub-Saharan,Allowed,Female,5
2018-04-01,2018,2,Somalia,Africa Sub-Saharan,Allowed,Male,12
2018-04-01,2018,2,Somalia,Africa Sub-Saharan,Dismissed,Female,1
2018-04-01,2018,2,Somalia,Africa Sub-Saharan,Dismissed,Male,13
2018-04-01,2018,2,Somalia,Africa Sub-Saharan,Withdrawn,Male,1
2018-04-01,2018,2,South Africa,Africa Sub-Saharan,Allowed,Female,1
2018-04-01,2018,2,South Africa,Africa Sub-Saharan,Allowed,Male,1
2018-04-01,2018,2,Sri Lanka,Asia South,Allowed,Female,15
2018-04-01,2018,2,Sri Lanka,Asia South,Allowed,Male,63
2018-04-01,2018,2,Sri Lanka,Asia South,Dismissed,Female,14
2018-04-01,2018,2,Sri Lanka,Asia South,Dismissed,Male,36
2018-04-01,2018,2,Sri Lanka,Asia South,Withdrawn,Female,3
2018-04-01,2018,2,Sri Lanka,Asia South,Withdrawn,Male,1
2018-04-01,2018,2,St. Lucia,America Central and South,Dismissed,Female,1
2018-04-01,2018,2,St. Lucia,America Central and South,Dismissed,Male,1
2018-04-01,2018,2,St. Vincent and the Grenadines,America Central and South,Dismissed,Female,1
2018-04-01,2018,2,Stateless,Other,Allowed,Male,1
2018-04-01,2018,2,Stateless,Other,Dismissed,Female,2
2018-04-01,2018,2,Stateless,Other,Dismissed,Male,11
2018-04-01,2018,2,Stateless,Other,Withdrawn,Female,2
2018-04-01,2018,2,Stateless,Other,Withdrawn,Male,1
2018-04-01,2018,2,Sudan,Africa North,Allowed,Female,6
2018-04-01,2018,2,Sudan,Africa North,Allowed,Male,85
2018-04-01,2018,2,Sudan,Africa North,Dismissed,Female,3
2018-04-01,2018,2,Sudan,Africa North,Dismissed,Male,18
2018-04-01,2018,2,Sudan,Africa North,Withdrawn,Male,3
2018-04-01,2018,2,Sudan (South),Africa Sub-Saharan,Allowed,Male,1
2018-04-01,2018,2,Sudan (South),Africa Sub-Saharan,Dismissed,Male,2
2018-04-01,2018,2,Syria,Middle East,Allowed,Female,1
2018-04-01,2018,2,Syria,Middle East,Allowed,Male,8
2018-04-01,2018,2,Syria,Middle East,Dismissed,Male,10
2018-04-01,2018,2,Syria,Middle East,Withdrawn,Male,1
2018-04-01,2018,2,Tanzania,Africa Sub-Saharan,Dismissed,Female,3
2018-04-01,2018,2,Tanzania,Africa Sub-Saharan,Dismissed,Male,7
2018-04-01,2018,2,Tanzania,Africa Sub-Saharan,Withdrawn,Male,1
2018-04-01,2018,2,Thailand,Asia South East,Allowed,Female,2
2018-04-01,2018,2,Thailand,Asia South East,Dismissed,Female,1
2018-04-01,2018,2,Trinidad and Tobago,America Central and South,Allowed,Male,1
2018-04-01,2018,2,Trinidad and Tobago,America Central and South,Dismissed,Female,1
2018-04-01,2018,2,Trinidad and Tobago,America Central and South,Dismissed,Male,1
2018-04-01,2018,2,Tunisia,Africa North,Dismissed,Male,1
2018-04-01,2018,2,Turkey,Europe Other,Allowed,Female,9
2018-04-01,2018,2,Turkey,Europe Other,Allowed,Male,23
2018-04-01,2018,2,Turkey,Europe Other,Dismissed,Female,6
2018-04-01,2018,2,Turkey,Europe Other,Dismissed,Male,29
2018-04-01,2018,2,Turkey,Europe Other,Withdrawn,Male,1
2018-04-01,2018,2,Turkmenistan,Asia Central,Allowed,Female,1
2018-04-01,2018,2,Uganda,Africa Sub-Saharan,Allowed,Female,6
2018-04-01,2018,2,Uganda,Africa Sub-Saharan,Allowed,Male,2
2018-04-01,2018,2,Uganda,Africa Sub-Saharan,Dismissed,Female,7
2018-04-01,2018,2,Uganda,Africa Sub-Saharan,Dismissed,Male,2
2018-04-01,2018,2,Uganda,Africa Sub-Saharan,Withdrawn,Male,1
2018-04-01,2018,2,Ukraine,Europe Other,Allowed,Male,3
2018-04-01,2018,2,Ukraine,Europe Other,Dismissed,Male,13
2018-04-01,2018,2,United States,America North,Withdrawn,Male,1
2018-04-01,2018,2,Uzbekistan,Asia Central,Allowed,Male,2
2018-04-01,2018,2,Uzbekistan,Asia Central,Dismissed,Female,1
2018-04-01,2018,2,Uzbekistan,Asia Central,Dismissed,Male,2
2018-04-01,2018,2,Venezuela,America Central and South,Allowed,Male,1
2018-04-01,2018,2,Venezuela,America Central and South,Dismissed,Female,2
2018-04-01,2018,2,Vietnam,Asia South East,Allowed,Female,12
2018-04-01,2018,2,Vietnam,Asia South East,Allowed,Male,17
2018-04-01,2018,2,Vietnam,Asia South East,Dismissed,Female,21
2018-04-01,2018,2,Vietnam,Asia South East,Dismissed,Male,21
2018-04-01,2018,2,Vietnam,Asia South East,Withdrawn,Female,2
2018-04-01,2018,2,Vietnam,Asia South East,Withdrawn,Male,4
2018-04-01,2018,2,Yemen,Middle East,Allowed,Male,7
2018-04-01,2018,2,Yemen,Middle East,Dismissed,Male,4
2018-04-01,2018,2,Zimbabwe,Africa Sub-Saharan,Allowed,Female,6
2018-04-01,2018,2,Zimbabwe,Africa Sub-Saharan,Allowed,Male,3
2018-04-01,2018,2,Zimbabwe,Africa Sub-Saharan,Dismissed,Female,14
2018-04-01,2018,2,Zimbabwe,Africa Sub-Saharan,Dismissed,Male,4
2018-04-01,2018,2,Zimbabwe,Africa Sub-Saharan,Withdrawn,Female,2
2018-04-01,2018,2,Zimbabwe,Africa Sub-Saharan,Withdrawn,Male,1
2018-07-01,2018,3,Afghanistan,Asia Central,Allowed,Female,14
2018-07-01,2018,3,Afghanistan,Asia Central,Allowed,Male,95
2018-07-01,2018,3,Afghanistan,Asia Central,Dismissed,Female,4
2018-07-01,2018,3,Afghanistan,Asia Central,Dismissed,Male,68
2018-07-01,2018,3,Afghanistan,Asia Central,Withdrawn,Male,5
2018-07-01,2018,3,Albania,Europe Other,Allowed,Female,35
2018-07-01,2018,3,Albania,Europe Other,Allowed,Male,7
2018-07-01,2018,3,Albania,Europe Other,Dismissed,Female,34
2018-07-01,2018,3,Albania,Europe Other,Dismissed,Male,25
2018-07-01,2018,3,Albania,Europe Other,Withdrawn,Female,1
2018-07-01,2018,3,Algeria,Africa North,Allowed,Female,4
2018-07-01,2018,3,Algeria,Africa North,Allowed,Male,2
2018-07-01,2018,3,Algeria,Africa North,Dismissed,Female,1
2018-07-01,2018,3,Algeria,Africa North,Dismissed,Male,8
2018-07-01,2018,3,Algeria,Africa North,Withdrawn,Female,1
2018-07-01,2018,3,Angola,Africa Sub-Saharan,Allowed,Female,1
2018-07-01,2018,3,Angola,Africa Sub-Saharan,Allowed,Male,1
2018-07-01,2018,3,Angola,Africa Sub-Saharan,Dismissed,Female,2
2018-07-01,2018,3,Angola,Africa Sub-Saharan,Dismissed,Male,2
2018-07-01,2018,3,Armenia,Europe Other,Allowed,Female,2
2018-07-01,2018,3,Armenia,Europe Other,Dismissed,Male,2
2018-07-01,2018,3,Armenia,Europe Other,Withdrawn,Female,1
2018-07-01,2018,3,Azerbaijan,Europe Other,Allowed,Male,1
2018-07-01,2018,3,Azerbaijan,Europe Other,Dismissed,Male,1
2018-07-01,2018,3,Azerbaijan,Europe Other,Withdrawn,Female,1
2018-07-01,2018,3,Bahrain,Middle East,Dismissed,Male,3
2018-07-01,2018,3,Bangladesh,Asia South,Allowed,Female,3
2018-07-01,2018,3,Bangladesh,Asia South,Allowed,Male,54
2018-07-01,2018,3,Bangladesh,Asia South,Dismissed,Female,12
2018-07-01,2018,3,Bangladesh,Asia South,Dismissed,Male,162
2018-07-01,2018,3,Bangladesh,Asia South,Withdrawn,Female,3
2018-07-01,2018,3,Bangladesh,Asia South,Withdrawn,Male,7
2018-07-01,2018,3,Belarus,Europe Other,Dismissed,Female,2
2018-07-01,2018,3,Benin,Africa Sub-Saharan,Dismissed,Female,2
2018-07-01,2018,3,Bolivia,America Central and South,Dismissed,Female,1
2018-07-01,2018,3,Botswana,Africa Sub-Saharan,Allowed,Male,1
2018-07-01,2018,3,Botswana,Africa Sub-Saharan,Dismissed,Female,1
2018-07-01,2018,3,Burkina,Africa Sub-Saharan,Allowed,Female,1
2018-07-01,2018,3,Burkina,Africa Sub-Saharan,Dismissed,Female,1
2018-07-01,2018,3,Burma,Asia South East,Allowed,Male,8
2018-07-01,2018,3,Burma,Asia South East,Dismissed,Male,5
2018-07-01,2018,3,Burundi,Africa Sub-Saharan,Dismissed,Male,1
2018-07-01,2018,3,Cameroon,Africa Sub-Saharan,Allowed,Female,9
2018-07-01,2018,3,Cameroon,Africa Sub-Saharan,Allowed,Male,10
2018-07-01,2018,3,Cameroon,Africa Sub-Saharan,Dismissed,Female,6
2018-07-01,2018,3,Cameroon,Africa Sub-Saharan,Dismissed,Male,11
2018-07-01,2018,3,China,Asia East,Allowed,Female,5
2018-07-01,2018,3,China,Asia East,Allowed,Male,3
2018-07-01,2018,3,China,Asia East,Dismissed,Female,24
2018-07-01,2018,3,China,Asia East,Dismissed,Male,26
2018-07-01,2018,3,China,Asia East,Withdrawn,Female,2
2018-07-01,2018,3,China,Asia East,Withdrawn,Male,1
2018-07-01,2018,3,Colombia,America Central and South,Allowed,Male,1
2018-07-01,2018,3,Congo,Africa Sub-Saharan,Allowed,Female,1
2018-07-01,2018,3,Congo,Africa Sub-Saharan,Allowed,Male,1
2018-07-01,2018,3,Congo,Africa Sub-Saharan,Dismissed,Female,1
2018-07-01,2018,3,Congo,Africa Sub-Saharan,Dismissed,Male,1
2018-07-01,2018,3,Congo,Africa Sub-Saharan,Withdrawn,Male,2
2018-07-01,2018,3,Congo (Democratic Republic),Africa Sub-Saharan,Allowed,Female,8
2018-07-01,2018,3,Congo (Democratic Republic),Africa Sub-Saharan,Allowed,Male,5
2018-07-01,2018,3,Congo (Democratic Republic),Africa Sub-Saharan,Dismissed,Female,14
2018-07-01,2018,3,Congo (Democratic Republic),Africa Sub-Saharan,Dismissed,Male,11
2018-07-01,2018,3,Cuba,America Central and South,Dismissed,Female,2
2018-07-01,2018,3,Egypt,Africa North,Allowed,Female,1
2018-07-01,2018,3,Egypt,Africa North,Allowed,Male,14
2018-07-01,2018,3,Egypt,Africa North,Dismissed,Female,3
2018-07-01,2018,3,Egypt,Africa North,Dismissed,Male,24
2018-07-01,2018,3,Egypt,Africa North,Withdrawn,Female,2
2018-07-01,2018,3,Egypt,Africa North,Withdrawn,Male,2
2018-07-01,2018,3,El Salvador,America Central and South,Dismissed,Male,3
2018-07-01,2018,3,El Salvador,America Central and South,Withdrawn,Male,1
2018-07-01,2018,3,Eritrea,Africa Sub-Saharan,Allowed,Female,5
2018-07-01,2018,3,Eritrea,Africa Sub-Saharan,Allowed,Male,7
2018-07-01,2018,3,Eritrea,Africa Sub-Saharan,Dismissed,Female,9
2018-07-01,2018,3,Eritrea,Africa Sub-Saharan,Dismissed,Male,1
2018-07-01,2018,3,Ethiopia,Africa Sub-Saharan,Allowed,Female,6
2018-07-01,2018,3,Ethiopia,Africa Sub-Saharan,Allowed,Male,12
2018-07-01,2018,3,Ethiopia,Africa Sub-Saharan,Dismissed,Female,10
2018-07-01,2018,3,Ethiopia,Africa Sub-Saharan,Dismissed,Male,16
2018-07-01,2018,3,Ethiopia,Africa Sub-Saharan,Withdrawn,Male,1
2018-07-01,2018,3,Fiji,Oceania,Dismissed,Male,1
2018-07-01,2018,3,Gabon,Africa Sub-Saharan,Allowed,Female,1
2018-07-01,2018,3,"Gambia, The",Africa Sub-Saharan,Allowed,Female,1
2018-07-01,2018,3,"Gambia, The",Africa Sub-Saharan,Allowed,Male,1
2018-07-01,2018,3,"Gambia, The",Africa Sub-Saharan,Dismissed,Female,4
2018-07-01,2018,3,"Gambia, The",Africa Sub-Saharan,Dismissed,Male,1
2018-07-01,2018,3,"Gambia, The",Africa Sub-Saharan,Withdrawn,Male,1
2018-07-01,2018,3,Georgia,Europe Other,Allowed,Female,1
2018-07-01,2018,3,Georgia,Europe Other,Allowed,Male,1
2018-07-01,2018,3,Georgia,Europe Other,Dismissed,Female,3
2018-07-01,2018,3,Ghana,Africa Sub-Saharan,Allowed,Female,3
2018-07-01,2018,3,Ghana,Africa Sub-Saharan,Allowed,Male,1
2018-07-01,2018,3,Ghana,Africa Sub-Saharan,Dismissed,Female,7
2018-07-01,2018,3,Ghana,Africa Sub-Saharan,Dismissed,Male,6
2018-07-01,2018,3,Grenada,America Central and South,Allowed,Female,1
2018-07-01,2018,3,Grenada,America Central and South,Allowed,Male,1
2018-07-01,2018,3,Grenada,America Central and South,Dismissed,Male,1
2018-07-01,2018,3,Guinea,Africa Sub-Saharan,Allowed,Male,1
2018-07-01,2018,3,Guinea,Africa Sub-Saharan,Dismissed,Female,1
2018-07-01,2018,3,Guinea,Africa Sub-Saharan,Dismissed,Male,4
2018-07-01,2018,3,Guyana,America Central and South,Allowed,Male,1
2018-07-01,2018,3,Hong Kong,Asia East,Dismissed,Male,1
2018-07-01,2018,3,India,Asia South,Allowed,Female,3
2018-07-01,2018,3,India,Asia South,Allowed,Male,3
2018-07-01,2018,3,India,Asia South,Dismissed,Female,10
2018-07-01,2018,3,India,Asia South,Dismissed,Male,14
2018-07-01,2018,3,India,Asia South,Withdrawn,Female,3
2018-07-01,2018,3,India,Asia South,Withdrawn,Male,1
2018-07-01,2018,3,Indonesia,Asia South East,Allowed,Male,2
2018-07-01,2018,3,Indonesia,Asia South East,Dismissed,Female,1
2018-07-01,2018,3,Indonesia,Asia South East,Dismissed,Male,1
2018-07-01,2018,3,Iran,Middle East,Allowed,Female,29
2018-07-01,2018,3,Iran,Middle East,Allowed,Male,136
2018-07-01,2018,3,Iran,Middle East,Dismissed,Female,17
2018-07-01,2018,3,Iran,Middle East,Dismissed,Male,153
2018-07-01,2018,3,Iran,Middle East,Withdrawn,Female,3
2018-07-01,2018,3,Iran,Middle East,Withdrawn,Male,6
2018-07-01,2018,3,Iraq,Middle East,Allowed,Female,60
2018-07-01,2018,3,Iraq,Middle East,Allowed,Male,86
2018-07-01,2018,3,Iraq,Middle East,Dismissed,Female,47
2018-07-01,2018,3,Iraq,Middle East,Dismissed,Male,166
2018-07-01,2018,3,Iraq,Middle East,Withdrawn,Female,6
2018-07-01,2018,3,Iraq,Middle East,Withdrawn,Male,8
2018-07-01,2018,3,Ivory Coast,Africa Sub-Saharan,Dismissed,Female,1
2018-07-01,2018,3,Ivory Coast,Africa Sub-Saharan,Dismissed,Male,6
2018-07-01,2018,3,Ivory Coast,Africa Sub-Saharan,Withdrawn,Female,1
2018-07-01,2018,3,Ivory Coast,Africa Sub-Saharan,Withdrawn,Male,1
2018-07-01,2018,3,Jamaica,America Central and South,Allowed,Female,4
2018-07-01,2018,3,Jamaica,America Central and South,Allowed,Male,2
2018-07-01,2018,3,Jamaica,America Central and South,Dismissed,Female,6
2018-07-01,2018,3,Jamaica,America Central and South,Dismissed,Male,5
2018-07-01,2018,3,Jordan,Middle East,Allowed,Female,1
2018-07-01,2018,3,Jordan,Middle East,Allowed,Male,1
2018-07-01,2018,3,Jordan,Middle East,Dismissed,Male,4
2018-07-01,2018,3,Kazakhstan,Asia Central,Dismissed,Female,1
2018-07-01,2018,3,Kenya,Africa Sub-Saharan,Allowed,Female,1
2018-07-01,2018,3,Kenya,Africa Sub-Saharan,Allowed,Male,1
2018-07-01,2018,3,Kenya,Africa Sub-Saharan,Dismissed,Female,5
2018-07-01,2018,3,Kenya,Africa Sub-Saharan,Dismissed,Male,2
